wavelet,pearson correlation,nrmse,compression ratio,mode,threshold,levels
haar,0.9743126115126486,1.0722505064136645,4.194325532940887,soft,50,9
haar,0.99668034308219,0.5226654452431749,4.177265328822252,hard,20,1
coif1,0.9893745301989185,0.9282252230982434,4.134759215596582,hard,50,1
haar,0.9865607154644452,0.7308778221059381,3.9940965028466966,hard,50,9
haar,0.9865765638411331,0.8155246898700316,3.881099813309143,hard,50,4
db4,0.9795813317852906,1.7494152082839192,3.8614963698539775,soft,50,1
bior1.3,0.9933069472051564,0.84165077912864,3.446801013865887,soft,20,1
sym2,0.9233080144964594,2.9698502855319533,3.445680324989349,soft,150,4
coif1,0.9259325794699016,2.9025636120193083,3.334737594039352,soft,150,4
coif1,0.9927855450531229,0.8902927443070447,3.0507365124376173,soft,20,1
db4,0.9879497065322826,0.9748052717794684,3.025379715423645,hard,50,1
sym2,0.9927106756295021,0.8955241309075321,2.9510871870131306,soft,20,1
bior1.3,0.9965077352290114,0.5118079636725605,2.9287296314502558,hard,20,1
bior1.3,0.9757277898194151,1.302397321675197,2.91576740291786,soft,50,4
db4,0.9196543080606813,3.0664137425668514,2.8448349542722435,soft,150,4
haar,0.9909640083505544,0.722517268877633,2.7110085403738124,soft,20,4
haar,0.990877464383205,0.6309331324280452,2.710984626286595,soft,20,9
sym2,0.9481341848058165,1.9802862618447474,2.6659156033228952,hard,150,4
bior1.3,0.9756653378019614,1.0230326806396883,2.6171732181989533,soft,50,9
haar,0.9962551832617564,0.38672899138521877,2.5092144044894282,hard,20,9
haar,0.9962937128960024,0.3890284481824462,2.4838229539685437,hard,20,4
db4,0.9917327794335211,0.9322943577466639,2.4435359104308114,soft,20,1
coif1,0.9488946144207082,1.9187461981416603,2.4425729734598614,hard,150,4
sym2,0.9961986039170376,0.5417852865025136,2.37355142653031,hard,20,1
bior1.3,0.98632181779069,0.8086526227096156,2.3666636291529444,hard,50,4
coif1,0.9961957437873725,0.5402476483750016,2.349914202825413,hard,20,1
bior1.3,0.9863000489052198,0.7384136982431432,2.247921194973077,hard,50,9
sym2,0.921714004999712,1.9548530927294214,2.1109819396553697,soft,150,9
coif1,0.9240121387070088,1.95716962927767,2.02853683865446,soft,150,9
db4,0.9425974903852254,2.058426886100779,2.0073048758318066,hard,150,4
bior1.3,0.9912917965887544,0.6808850801208302,1.8743884526441514,soft,20,4
db4,0.9175706486277038,1.9731107896909248,1.871546247775988,soft,150,9
db4,0.9955145781278938,0.5757803579134501,1.8405034699522003,hard,20,1
sym2,0.9722369966217888,1.4609826441989258,1.8348654754814966,soft,50,4
bior1.3,0.9912575491627181,0.607877593754616,1.8110391313187066,soft,20,9
coif1,0.9725661849452658,1.4361930039750117,1.7811542973551358,soft,50,4
sym2,0.9475542603570535,1.4300116899223814,1.7679654762949146,hard,150,9
coif1,0.9483666858218474,1.421323623823631,1.6347722438022592,hard,150,9
db4,0.9681124359401578,1.5340355830713404,1.5938979036604366,soft,50,4
bior1.3,0.9960299121828309,0.40334240585772557,1.5703493986779602,hard,20,4
bior1.3,0.9960087063914638,0.3993257934515493,1.557626363415587,hard,20,9
sym2,0.9720944211750984,1.1231069318179514,1.526163611127894,soft,50,9
coif1,0.972385376060166,1.1209536800353563,1.4808052985237934,soft,50,9
